Performance,RT,ProbRatio,NumRatio,DenRatio,AreaCtl,WinSide1,WinSide2,DenSide1,DenSide2,ProbSide1,ProbSide2,sideR,subID
1,0.6011,0.66667,0.42857,0.64286,1,9,21,18,28,0.5,0.75,2,3
1,0.73956,0.5,1,0.5,1,7,7,28,14,0.25,0.5,2,3
1,0.64036,0.5,0.66667,0.33333,2,9,6,24,8,0.375,0.75,2,3
0,0.6562,0.8,0.625,0.5,1,10,16,16,32,0.625,0.5,2,3
0,0.46248,0.8,0.83333,0.66667,1,18,15,24,16,0.75,0.9375,1,3
1,0.60703,0.66667,0.9,0.6,1,10,9,20,12,0.5,0.75,2,3
1,0.50659,0.5,0.25,0.5,2,2,8,8,16,0.25,0.5,2,3
1,0.46979,0.5,0.25,0.5,1,24,6,32,16,0.75,0.375,1,3
0,0.71243,0.8,0.1,0.125,2,10,1,32,4,0.3125,0.25,2,3
1,0.59283,0.8,0.5,0.625,1,5,10,10,16,0.5,0.625,2,3
0,0.55744,0.66667,0.55556,0.37037,1,9,5,27,10,0.33333,0.5,1,3
0,0.54514,1,0.83333,0.83333,2,5,6,20,24,0.25,0.25,2,3
1,0.56433,0.5,0.875,0.4375,1,8,7,32,14,0.25,0.5,2,3
1,0.48459,1,0.375,0.375,2,9,24,12,32,0.75,0.75,1,3
0,0.54606,1,0.5,0.5,1,3,6,12,24,0.25,0.25,2,3
1,0.68965,0.8,0.66667,0.53333,2,3,2,15,8,0.2,0.25,2,3
1,0.53181,0.5,0.4,0.2,2,5,2,20,4,0.25,0.5,2,3
1,0.66353,0.8,0.93333,0.85714,2,15,14,24,28,0.625,0.5,1,3
1,0.48225,1,0.5,0.5,1,16,8,32,16,0.5,0.5,1,3
1,0.45522,1,0.25,0.25,2,24,6,32,8,0.75,0.75,1,3
1,0.4358,0.5,0.16667,0.33333,2,12,2,24,8,0.5,0.25,1,3
1,0.5615,0.5,0.15385,0.30769,1,13,2,26,8,0.5,0.25,1,3
0,0.54037,1,0.66667,0.66667,2,3,2,12,8,0.25,0.25,2,3
1,0.46221,1,0.2,0.2,2,15,3,20,4,0.75,0.75,1,3
0,0.53346,1,0.625,0.625,1,5,8,20,32,0.25,0.25,2,3
1,0.49341,0.8,1,0.8,2,10,10,20,25,0.5,0.4,1,3
0,0.53295,1,0.30769,0.30769,1,4,13,8,26,0.5,0.5,2,3
1,0.61149,0.5,0.25,0.5,2,2,8,16,32,0.125,0.25,2,3
1,0.68896,0.5,0.375,0.1875,2,3,8,6,32,0.5,0.25,1,3
1,0.71189,1,0.14286,0.14286,2,1,7,4,28,0.25,0.25,1,3
1,0.71943,0.66667,0.5,0.75,2,3,6,18,24,0.16667,0.25,2,3
0,0.443,0.8,1,0.8,1,10,10,25,20,0.4,0.5,1,3
0,0.70983,1,0.6,0.6,2,5,3,10,6,0.5,0.5,2,3
1,0.47247,0.66667,0.46667,0.7,2,15,7,30,21,0.5,0.33333,1,3
1,0.59391,0.66667,0.85714,0.57143,1,7,6,14,8,0.5,0.75,2,3
1,0.57656,0.66667,1,0.66667,1,15,15,30,20,0.5,0.75,2,3
0,0.69179,1,0.53333,0.53333,2,15,8,30,16,0.5,0.5,2,3
1,0.7302,1,0.83333,0.83333,2,6,5,24,20,0.25,0.25,1,3
1,0.44968,0.66667,1,0.66667,2,15,15,20,30,0.75,0.5,1,3
0,0.52431,0.66667,0.66667,0.44444,2,9,6,18,8,0.5,0.75,1,3
1,0.50067,0.66667,0.375,0.25,2,8,3,32,8,0.25,0.375,2,3
1,0.78014,0.5,0.2,0.4,2,3,15,8,20,0.375,0.75,2,3
1,0.52293,1,0.18182,0.18182,1,2,11,4,22,0.5,0.5,1,3
1,0.73078,0.66667,0.76923,0.86667,1,13,10,26,30,0.5,0.33333,1,3
0,0.59102,1,0.125,0.125,2,8,1,32,4,0.25,0.25,2,3
0,0.66485,0.8,1,0.8,1,5,5,16,20,0.3125,0.25,2,3
1,0.53541,1,0.25,0.25,1,3,12,4,16,0.75,0.75,1,3
1,0.56665,1,0.8125,0.8125,2,16,13,32,26,0.5,0.5,1,3
0,0.73996,1,0.5,0.5,2,8,4,16,8,0.5,0.5,2,3
1,0.66518,0.5,1,0.5,1,1,1,8,4,0.125,0.25,2,3
1,0.67583,1,0.8,0.8,1,5,4,20,16,0.25,0.25,1,3
1,0.57112,0.8,0.125,0.15625,1,1,8,5,32,0.2,0.25,2,3
0,0.63332,0.66667,1,0.66667,2,3,3,8,12,0.375,0.25,2,3
1,0.5675,0.5,0.33333,0.16667,2,3,1,24,4,0.125,0.25,2,3
1,0.58506,0.66667,1,0.66667,2,6,6,8,12,0.75,0.5,1,3
0,0.59895,0.8,0.71429,0.57143,1,5,7,16,28,0.3125,0.25,2,3
1,0.45093,0.5,0.4,0.8,2,10,4,20,16,0.5,0.25,1,3
1,0.53576,0.8,1,0.8,2,5,5,8,10,0.625,0.5,1,3
1,0.53237,0.5,0.75,0.375,1,3,4,6,16,0.5,0.25,1,3
1,0.40296,0.66667,0.57143,0.85714,1,21,12,28,24,0.75,0.5,1,3
1,0.47155,0.5,1,0.5,1,2,2,16,8,0.125,0.25,2,3
1,0.50715,0.8,1,0.8,1,15,15,20,16,0.75,0.9375,2,3
0,0.53742,1,0.75,0.75,2,3,4,12,16,0.25,0.25,2,3
1,0.68804,0.8,0.71429,0.89286,2,5,7,25,28,0.2,0.25,2,3
1,0.51451,0.5,0.66667,0.75,2,12,8,24,32,0.5,0.25,1,3
1,0.4111,1,0.85714,0.85714,1,21,18,28,24,0.75,0.75,1,3
1,0.61708,0.66667,0.66667,1,2,12,18,24,24,0.5,0.75,2,3
0,0.62115,0.5,0.8,0.625,2,5,4,10,16,0.5,0.25,2,3
1,0.46343,0.5,0.28571,0.57143,2,2,7,16,28,0.125,0.25,2,3
1,0.5543,0.5,1,0.5,2,3,3,24,12,0.125,0.25,2,3
0,0.50575,1,0.83333,0.83333,2,5,6,20,24,0.25,0.25,2,3
0,0.65072,0.8,0.75,0.6,2,3,4,6,10,0.5,0.4,2,3
0,0.42175,0.8,1,0.8,2,10,10,20,16,0.5,0.625,1,3
1,0.35835,0.66667,0.375,0.5625,1,9,24,18,32,0.5,0.75,2,3
1,0.53367,0.66667,0.85714,0.57143,2,7,6,28,16,0.25,0.375,2,3
1,0.45082,0.66667,0.44444,0.66667,1,4,9,12,18,0.33333,0.5,2,3
0,0.42716,0.66667,0.4,0.26667,1,15,6,30,8,0.5,0.75,1,3
1,0.42058,0.8,0.83333,0.66667,1,6,5,24,16,0.25,0.3125,2,3
1,0.47741,0.66667,1,0.66667,2,12,12,16,24,0.75,0.5,1,3
1,0.34868,0.8,0.8,1,2,10,8,16,16,0.625,0.5,1,3
1,0.41662,0.5,0.28571,0.14286,2,7,2,28,4,0.25,0.5,2,3
1,0.30522,0.8,0.83333,0.66667,1,15,18,16,24,0.9375,0.75,1,3
1,0.47452,0.8,0.5,0.4,2,6,3,15,6,0.4,0.5,2,3
1,0.55087,0.8,0.71429,0.57143,1,7,5,28,16,0.25,0.3125,2,3
1,0.38205,1,0.75,0.75,1,6,8,24,32,0.25,0.25,1,3
1,0.37701,1,0.5,0.5,2,3,6,4,8,0.75,0.75,1,3
0,0.32671,1,0.78571,0.78571,1,11,14,22,28,0.5,0.5,2,3
0,0.37777,0.5,0.75,0.375,1,3,4,12,32,0.25,0.125,2,3
0,0.40092,0.5,0.71429,0.35714,2,5,7,10,28,0.5,0.25,2,3
1,0.31207,0.8,0.71429,0.57143,2,15,21,16,28,0.9375,0.75,1,3
1,0.38942,0.66667,0.4,0.6,1,2,5,6,10,0.33333,0.5,2,3
0,0.41291,0.8,1,0.8,1,6,6,30,24,0.2,0.25,1,3
0,0.38942,1,0.75,0.75,2,4,3,16,12,0.25,0.25,2,3
1,0.37318,0.8,0.625,0.5,2,5,8,16,32,0.3125,0.25,1,3
0,0.36658,0.5,0.25,0.125,2,8,2,32,4,0.25,0.5,1,3
0,0.34167,1,0.6,0.6,1,15,9,20,12,0.75,0.75,2,3
1,0.39931,0.66667,0.66667,1,1,6,9,24,24,0.25,0.375,2,3
1,0.32829,1,0.28571,0.28571,2,6,21,8,28,0.75,0.75,1,3
0,0.32837,1,0.6,0.6,2,15,9,20,12,0.75,0.75,2,3
1,0.45308,0.66667,0.6,0.4,2,15,9,30,12,0.5,0.75,2,3
0,0.45054,1,1,1,2,15,15,30,30,0.5,0.5,2,3
0,0.4342,0.66667,0.375,0.25,2,3,8,8,32,0.375,0.25,2,3
1,0.43283,0.8,0.8,1,2,8,10,16,16,0.5,0.625,2,3
1,0.269,1,0.25,0.25,1,24,6,32,8,0.75,0.75,1,3
0,0.34812,0.5,0.8,0.4,2,4,5,8,20,0.5,0.25,2,3
1,0.32172,1,0.66667,0.66667,1,12,18,16,24,0.75,0.75,1,3
1,0.30667,0.66667,0.22222,0.33333,1,2,9,8,24,0.25,0.375,2,3
1,0.27932,1,0.2,0.2,1,5,1,20,4,0.25,0.25,1,3
0,0.30732,1,1,1,2,1,1,4,4,0.25,0.25,2,3
1,0.34503,0.66667,1,0.66667,1,3,3,4,6,0.75,0.5,1,3
1,0.29195,0.5,1,0.5,2,6,6,16,8,0.375,0.75,2,3
1,0.45799,0.66667,0.28571,0.42857,2,2,7,12,28,0.16667,0.25,2,3
1,0.3586,0.8,0.4,0.5,2,5,2,16,8,0.3125,0.25,1,3
1,0.40359,0.66667,0.2,0.13333,2,15,3,30,4,0.5,0.75,2,3
1,0.32115,0.5,1,0.5,2,9,9,12,24,0.75,0.375,1,3
1,0.34267,0.66667,0.5,0.33333,1,6,3,12,4,0.5,0.75,2,3
1,0.2673,0.8,0.5,0.625,1,16,8,32,20,0.5,0.4,1,3
1,0.34987,1,0.57143,0.57143,1,14,8,28,16,0.5,0.5,1,3
0,0.37983,0.66667,0.6,0.4,2,3,5,8,20,0.375,0.25,2,3
1,0.36212,1,0.58333,0.58333,2,12,7,24,14,0.5,0.5,1,3
0,0.43204,0.8,0.83333,0.66667,2,6,5,24,16,0.25,0.3125,1,3
1,0.35727,0.8,0.4,0.5,1,8,20,16,32,0.5,0.625,2,3
1,0.40772,0.66667,0.5625,0.84375,1,9,16,27,32,0.33333,0.5,2,3
1,0.31731,0.8,0.71429,0.57143,2,15,21,16,28,0.9375,0.75,1,3
0,0.38067,0.8,0.1,0.125,2,30,3,32,4,0.9375,0.75,2,3
1,0.34862,0.5,0.33333,0.66667,1,3,1,12,8,0.25,0.125,1,3
1,0.30895,0.66667,0.83333,0.8,1,5,6,30,24,0.16667,0.25,2,3
1,0.21318,0.8,0.26667,0.33333,1,15,4,24,8,0.625,0.5,1,3
0,0.32871,1,1,1,2,8,8,16,16,0.5,0.5,2,3
1,0.31264,1,0.4375,0.4375,1,16,7,32,14,0.5,0.5,1,3
0,0.37157,1,0.5,0.5,1,6,3,24,12,0.25,0.25,2,3
0,0.31688,0.8,0.33333,0.26667,2,12,4,30,8,0.4,0.5,1,3
0,0.36617,0.66667,0.81818,0.54545,1,9,11,12,22,0.75,0.5,2,3
1,0.41054,0.8,1,0.8,2,6,6,12,15,0.5,0.4,1,3
0,0.30679,1,0.42857,0.42857,1,9,21,12,28,0.75,0.75,2,3
1,0.40345,1,0.6,0.6,2,15,9,20,12,0.75,0.75,1,3
1,0.32237,0.8,1,0.8,2,5,5,20,16,0.25,0.3125,2,3
1,0.37208,0.5,0.23077,0.46154,1,3,13,12,26,0.25,0.5,2,3
1,0.35767,0.8,0.15385,0.19231,2,13,2,26,5,0.5,0.4,1,3
1,0.307,0.8,0.5,0.625,1,15,30,20,32,0.75,0.9375,2,3
1,0.33232,0.66667,0.46667,0.7,1,15,7,30,21,0.5,0.33333,1,3
1,0.34386,0.66667,0.125,0.1875,2,1,8,6,32,0.16667,0.25,2,3
1,0.32534,0.66667,0.5,0.33333,2,5,10,10,30,0.5,0.33333,1,3
1,0.34642,0.5,0.5,0.25,2,6,3,16,4,0.375,0.75,2,3
0,0.27562,0.5,0.33333,0.66667,1,4,12,16,24,0.25,0.5,1,3
1,0.3033,0.5,0.46667,0.93333,1,7,15,28,30,0.25,0.5,2,3
1,0.30794,0.8,0.83333,0.66667,2,15,18,16,24,0.9375,0.75,1,3
1,0.31195,0.5,0.5,1,1,3,6,24,24,0.125,0.25,2,3
1,0.41395,0.66667,0.3,0.2,1,3,10,4,20,0.75,0.5,1,3
1,0.35686,0.8,0.71429,0.57143,1,15,21,16,28,0.9375,0.75,1,3
0,0.40394,0.5,0.8,0.4,1,5,4,20,8,0.25,0.5,1,3
0,0.32445,1,0.375,0.375,2,3,8,12,32,0.25,0.25,2,3
1,0.35313,0.5,0.5,1,2,12,6,16,16,0.75,0.375,1,3
1,0.29379,1,1,1,2,9,9,12,12,0.75,0.75,1,3
1,0.37144,0.66667,0.4,0.6,1,5,2,20,12,0.25,0.16667,1,3
0,0.47009,0.8,0.71429,0.57143,1,5,7,16,28,0.3125,0.25,2,3
0,0.34006,0.66667,0.66667,1,2,4,6,8,8,0.5,0.75,1,3
1,0.36593,0.5,0.75,0.375,1,4,3,32,12,0.125,0.25,2,3
1,0.29084,1,0.33333,0.33333,1,3,1,12,4,0.25,0.25,1,3
0,0.336,0.5,0.8,0.4,1,4,5,8,20,0.5,0.25,2,3
1,0.31266,0.66667,0.66667,1,2,12,8,16,16,0.75,0.5,1,3
0,0.28463,0.8,0.625,0.5,1,24,15,32,16,0.75,0.9375,1,3
0,0.3833,0.8,0.55556,0.44444,2,5,9,8,18,0.625,0.5,2,3
0,0.3802,0.5,1,0.5,2,4,4,16,8,0.25,0.5,1,3
0,0.31244,0.66667,0.23077,0.15385,2,13,3,26,4,0.5,0.75,1,3
0,0.32688,0.5,0.66667,0.75,1,9,6,12,16,0.75,0.375,2,3
1,0.41211,0.5,0.66667,0.33333,1,3,2,24,8,0.125,0.25,2,3
1,0.3132,0.66667,0.83333,0.55556,1,6,5,18,10,0.33333,0.5,2,3
1,0.40178,0.5,0.71429,0.35714,1,5,7,10,28,0.5,0.25,1,3
1,0.47775,1,0.85714,0.85714,2,7,6,28,24,0.25,0.25,1,3
0,0.33905,1,0.72727,0.72727,2,8,11,16,22,0.5,0.5,2,3
1,0.332,1,0.4375,0.4375,2,16,7,32,14,0.5,0.5,1,3
1,0.31933,0.5,0.6,0.83333,1,9,15,24,20,0.375,0.75,2,3
1,0.30801,0.66667,0.77778,0.85714,1,9,7,24,28,0.375,0.25,1,3
1,0.42054,0.66667,0.375,0.25,1,8,3,32,8,0.25,0.375,2,3
0,0.40931,1,0.8,0.8,1,15,12,20,16,0.75,0.75,2,3
1,0.40699,0.8,0.8,1,2,8,10,16,16,0.5,0.625,2,3
1,0.53091,0.8,0.8,0.64,2,4,5,16,25,0.25,0.2,1,3
1,0.39781,0.66667,0.33333,0.5,1,2,6,12,24,0.16667,0.25,2,3
1,0.45774,1,0.2,0.2,2,1,5,4,20,0.25,0.25,1,3
0,0.47592,0.66667,0.66667,1,2,2,3,6,6,0.33333,0.5,1,3
1,0.38743,0.66667,1,0.66667,1,12,12,24,16,0.5,0.75,2,3
0,0.38529,0.66667,0.86667,0.76923,1,13,15,26,20,0.5,0.75,1,3
0,0.30961,0.66667,0.85714,0.57143,1,6,7,8,14,0.75,0.5,2,3
1,0.45918,0.66667,0.5,0.33333,1,6,3,24,8,0.25,0.375,2,3
1,0.34185,0.8,0.2,0.25,1,2,10,8,32,0.25,0.3125,2,3
0,0.31977,0.8,0.8,1,2,12,15,16,16,0.75,0.9375,1,3
0,0.48513,0.5,0.6,0.83333,1,15,9,20,24,0.75,0.375,2,3
0,0.48848,0.8,0.6,0.75,2,12,20,24,32,0.5,0.625,1,3
0,0.5756,0.66667,0.57143,0.85714,2,12,21,24,28,0.5,0.75,1,3
0,0.64518,0.66667,0.28571,0.42857,2,7,2,28,12,0.25,0.16667,2,3
0,1.0481,1,0.2,0.2,1,5,1,20,4,0.25,0.25,2,4
0,0,1,1,1,2,4,4,16,16,0.25,0.25,0,4
1,0.86085,0.8,0.625,0.5,1,5,8,8,16,0.625,0.5,1,4
1,0.73479,0.5,0.27273,0.54545,2,3,11,12,22,0.25,0.5,2,4
1,0.87162,0.66667,0.22222,0.14815,2,9,2,27,4,0.33333,0.5,2,4
1,0.89461,0.5,0.4,0.8,1,2,5,8,10,0.25,0.5,2,4
1,1.1639,0.66667,0.6,0.4,1,5,3,30,12,0.16667,0.25,2,4
1,0.9458,0.8,0.4,0.5,2,2,5,8,16,0.25,0.3125,2,4
1,0.56089,0.8,0.46154,0.57692,1,6,13,15,26,0.4,0.5,2,4
0,0.77323,0.5,0.33333,0.16667,1,3,9,4,24,0.75,0.375,2,4
1,0.62892,0.8,1,0.8,1,6,6,12,15,0.5,0.4,1,4
0,1.0827,1,0.625,0.625,2,10,16,20,32,0.5,0.5,2,4
1,0.7114,0.8,0.4,0.5,1,5,2,16,8,0.3125,0.25,1,4
0,0.56318,0.66667,0.375,0.25,1,3,8,4,16,0.75,0.5,2,4
1,0.78832,0.8,0.66667,0.53333,1,4,6,8,15,0.5,0.4,1,4
1,0.70203,0.8,1,0.8,2,15,15,20,16,0.75,0.9375,2,4
1,1.0636,1,1,1,1,5,5,10,10,0.5,0.5,1,4
1,0.85399,0.5,0.66667,0.33333,1,9,6,24,8,0.375,0.75,2,4
1,0.92293,0.66667,1,0.66667,1,4,4,24,16,0.16667,0.25,2,4
1,0.55269,0.8,0.2,0.25,2,3,15,4,16,0.75,0.9375,2,4
0,0.99137,1,0.875,0.875,1,8,7,32,28,0.25,0.25,2,4
1,0.76266,0.8,0.2,0.16,2,1,5,4,25,0.25,0.2,1,4
1,0.54217,0.66667,0.66667,1,2,6,4,8,8,0.75,0.5,1,4
1,0.62751,0.5,0.5,1,2,5,10,20,20,0.25,0.5,2,4
0,0.48434,0.8,0.93333,0.85714,1,15,14,24,28,0.625,0.5,2,4
0,0.77602,0.8,0.33333,0.26667,2,4,12,8,30,0.5,0.4,2,4
1,0.79839,0.5,0.25,0.125,1,12,3,32,4,0.375,0.75,2,4
0,1.0628,0.66667,0.46667,0.7,2,15,7,30,21,0.5,0.33333,2,4
1,0.79976,1,0.83333,0.83333,2,6,5,24,20,0.25,0.25,1,4
0,0.50364,0.66667,0.64286,0.42857,1,14,9,28,12,0.5,0.75,1,4
0,0,0.8,1,0.8,2,5,5,16,20,0.3125,0.25,0,4
1,0.67834,1,0.57143,0.57143,2,4,7,16,28,0.25,0.25,1,4
1,0.5289,0.5,0.5,1,1,7,14,28,28,0.25,0.5,2,4
1,0.62273,0.5,0.33333,0.16667,2,3,9,4,24,0.75,0.375,1,4
1,0.64547,0.8,0.45,0.5625,1,20,9,32,18,0.625,0.5,1,4
1,0.55883,0.8,0.625,0.5,1,8,5,20,10,0.4,0.5,2,4
0,0.87504,1,0.85714,0.85714,2,7,6,28,24,0.25,0.25,2,4
1,0.65497,0.8,1,0.8,1,6,6,15,12,0.4,0.5,2,4
1,0.64469,0.8,0.4,0.5,1,8,20,16,32,0.5,0.625,2,4
1,0.84147,1,0.83333,0.83333,1,15,18,20,24,0.75,0.75,1,4
1,0.52691,0.66667,0.5,0.33333,1,6,3,12,4,0.5,0.75,2,4
1,0.58958,0.66667,0.54545,0.36364,2,6,11,8,22,0.75,0.5,1,4
1,0.66557,0.8,0.83333,0.66667,2,6,5,24,16,0.25,0.3125,2,4
1,0.99128,0.5,0.33333,0.16667,1,3,1,24,4,0.125,0.25,2,4
1,0.57641,0.5,0.42857,0.85714,1,9,21,24,28,0.375,0.75,2,4
1,0.89378,0.8,0.4,0.5,2,2,5,8,16,0.25,0.3125,2,4
0,0.8519,1,0.25,0.25,2,3,12,6,24,0.5,0.5,2,4
1,0.83215,0.5,0.66667,0.33333,2,3,2,24,8,0.125,0.25,2,4
1,0.96048,0.66667,0.5,0.33333,2,5,10,10,30,0.5,0.33333,1,4
1,0.62661,0.5,0.15385,0.30769,2,13,2,26,8,0.5,0.25,1,4
0,0.49991,1,0.83333,0.83333,1,15,18,20,24,0.75,0.75,2,4
0,0.74917,0.8,0.6,0.75,2,9,15,12,16,0.75,0.9375,1,4
1,0.79416,0.5,0.30769,0.61538,1,4,13,16,26,0.25,0.5,2,4
1,0.6446,0.66667,0.88889,0.59259,2,9,8,27,16,0.33333,0.5,2,4
1,0.68456,0.5,0.5,1,1,7,14,28,28,0.25,0.5,2,4
1,0.55795,0.5,0.25,0.125,2,8,2,32,4,0.25,0.5,2,4
1,0.79383,0.5,0.35714,0.71429,1,14,5,28,20,0.5,0.25,1,4
1,0.7978,0.8,0.8,1,2,30,24,32,32,0.9375,0.75,1,4
1,0.73113,0.5,0.375,0.75,1,8,3,16,12,0.5,0.25,1,4
1,0.78343,0.8,0.8,1,2,5,4,16,16,0.3125,0.25,1,4
1,0.52541,1,0.875,0.875,1,21,24,28,32,0.75,0.75,1,4
1,0.69516,0.66667,0.5,0.75,1,12,24,24,32,0.5,0.75,2,4
1,0.79834,0.5,0.5,0.25,1,4,2,16,4,0.25,0.5,2,4
0,0.73726,0.66667,0.75,0.5,2,9,12,12,24,0.75,0.5,2,4
1,0.70243,0.66667,0.66667,1,1,12,8,24,24,0.5,0.33333,1,4
1,0.61786,0.8,0.2,0.16,2,5,1,25,4,0.2,0.25,2,4
1,0.60311,0.66667,0.25,0.16667,1,3,12,4,24,0.75,0.5,1,4
1,0.76357,0.66667,0.25,0.16667,2,4,1,24,4,0.16667,0.25,2,4
0,0.51524,0.66667,0.11111,0.16667,2,1,9,4,24,0.25,0.375,1,4
1,0.75862,1,0.66667,0.66667,2,6,9,12,18,0.5,0.5,1,4
1,0.78457,0.8,0.33333,0.41667,2,2,6,5,12,0.4,0.5,2,4
1,0.7869,1,1,1,1,8,8,16,16,0.5,0.5,1,4
1,0.47449,0.8,0.71429,0.57143,2,21,15,28,16,0.75,0.9375,2,4
1,0.79926,0.8,0.8,1,1,24,30,32,32,0.75,0.9375,2,4
0,0.60271,0.66667,0.5625,0.375,1,16,9,32,12,0.5,0.75,1,4
0,0.79876,0.66667,0.375,0.25,2,3,8,4,16,0.75,0.5,2,4
0,0.75164,1,0.42857,0.42857,2,14,6,28,12,0.5,0.5,2,4
1,0.5194,0.5,0.625,0.3125,2,5,8,10,32,0.5,0.25,1,4
1,0.79323,0.66667,0.6,0.4,1,3,5,8,20,0.375,0.25,1,4
0,1.0409,0.66667,1,0.66667,2,3,3,18,12,0.16667,0.25,1,4
1,0.57236,1,0.625,0.625,1,24,15,32,20,0.75,0.75,1,4
1,0.91597,1,0.8,0.8,1,15,12,20,16,0.75,0.75,1,4
1,0.77471,0.66667,0.2,0.3,1,15,3,20,6,0.75,0.5,1,4
1,0.73811,0.5,1,0.5,2,4,4,16,8,0.25,0.5,2,4
1,0.7874,0.5,0.6,0.83333,2,9,15,24,20,0.375,0.75,2,4
1,0.74481,0.8,0.25,0.2,2,1,4,4,20,0.25,0.2,1,4
0,0.82711,1,0.53333,0.53333,2,15,8,30,16,0.5,0.5,2,4
0,0.94943,0.8,0.14286,0.17857,2,1,7,5,28,0.2,0.25,1,4
1,0.71105,0.66667,0.33333,0.5,2,9,3,12,6,0.75,0.5,1,4
1,0.83754,0.66667,0.85714,0.57143,2,6,7,16,28,0.375,0.25,1,4
1,0.68813,0.5,0.85714,0.58333,1,7,6,14,24,0.5,0.25,1,4
0,0.72742,0.66667,0.5,0.75,1,3,6,6,8,0.5,0.75,1,4
1,1.0801,0.66667,0.5,0.33333,1,3,6,8,24,0.375,0.25,1,4
1,0.98251,0.8,0.7,0.875,2,10,7,16,14,0.625,0.5,1,4
1,1.0143,0.8,0.83333,0.66667,2,5,6,16,24,0.3125,0.25,1,4
1,0.5198,1,0.88889,0.88889,1,9,8,18,16,0.5,0.5,1,4
1,0.92447,0.5,0.33333,0.66667,1,3,1,12,8,0.25,0.125,1,4
1,0.74027,0.8,0.4,0.5,2,30,12,32,16,0.9375,0.75,1,4
0,0.75265,0.66667,0.66667,1,1,2,3,12,12,0.16667,0.25,1,4
1,0.5391,0.5,0.75,0.375,2,3,4,6,16,0.5,0.25,1,4
1,0.95475,0.5,0.5,1,2,8,4,32,32,0.25,0.125,1,4
0,0.7582,0.8,0.4,0.5,1,4,10,8,16,0.5,0.625,1,4
1,0.59139,0.66667,0.66667,1,2,6,9,12,12,0.5,0.75,2,4
0,0.61545,1,0.25,0.25,2,16,4,32,8,0.5,0.5,2,4
1,0.57396,1,0.28571,0.28571,1,2,7,8,28,0.25,0.25,1,4
0,0.62118,1,0.66667,0.66667,2,6,4,24,16,0.25,0.25,2,4
1,0.94328,0.8,0.375,0.46875,1,8,3,32,15,0.25,0.2,1,4
1,0.64485,0.66667,0.9375,0.625,1,15,16,20,32,0.75,0.5,1,4
1,0.84002,0.5,1,0.5,1,7,7,14,28,0.5,0.25,1,4
1,0.71559,0.66667,0.61905,0.92857,2,13,21,26,28,0.5,0.75,2,4
1,0.749,0.5,0.8,0.4,2,4,5,8,20,0.5,0.25,1,4
0,0.94922,1,1,1,1,4,4,16,16,0.25,0.25,2,4
0,0.72522,0.8,0.71429,0.57143,1,7,5,14,8,0.5,0.625,1,4
1,0.55212,0.5,1,0.5,1,6,6,8,16,0.75,0.375,1,4
1,0.54413,0.8,0.5,0.625,1,30,15,32,20,0.9375,0.75,1,4
0,0.72429,0.66667,0.16667,0.25,1,4,24,8,32,0.5,0.75,1,4
1,0.46265,0.66667,0.6,0.4,1,5,3,20,8,0.25,0.375,2,4
0,0.60138,1,0.4,0.4,2,15,6,20,8,0.75,0.75,2,4
1,0.76531,1,0.375,0.375,2,24,9,32,12,0.75,0.75,1,4
0,0.67344,1,0.28571,0.28571,1,6,21,8,28,0.75,0.75,2,4
1,0.92487,0.66667,0.2,0.13333,2,1,5,4,30,0.25,0.16667,1,4
1,0.61717,0.5,0.55556,0.9,1,9,5,18,20,0.5,0.25,1,4
1,0.7072,0.5,0.75,0.375,1,4,3,32,12,0.125,0.25,2,4
1,0.58132,0.66667,0.095238,0.14286,1,2,21,4,28,0.5,0.75,2,4
1,0.7742,1,0.57143,0.57143,1,12,21,16,28,0.75,0.75,1,4
1,0.63253,0.5,0.85714,0.42857,1,6,7,12,28,0.5,0.25,1,4
0,0.7272,0.8,0.66667,0.83333,2,15,10,30,25,0.5,0.4,2,4
0,0.79772,0.66667,0.66667,0.44444,2,3,2,18,8,0.16667,0.25,1,4
1,0.52887,0.5,0.5,0.25,2,3,6,4,16,0.75,0.375,1,4
0,0.5182,0.8,0.4,0.5,2,12,30,16,32,0.75,0.9375,1,4
1,0.52273,0.5,0.66667,0.33333,1,6,9,8,24,0.75,0.375,1,4
0,0.81227,0.66667,0.33333,0.5,2,9,3,12,6,0.75,0.5,2,4
1,0.78529,0.66667,1,0.66667,2,12,12,24,16,0.5,0.75,2,4
1,0.69662,1,0.13333,0.13333,1,2,15,4,30,0.5,0.5,1,4
1,0.72571,0.66667,0.2,0.13333,2,15,3,30,4,0.5,0.75,2,4
1,0.68381,0.8,0.625,0.78125,1,5,8,25,32,0.2,0.25,2,4
1,0.79972,0.8,0.25,0.3125,2,2,8,10,32,0.2,0.25,2,4
0,0.92299,0.8,0.33333,0.26667,1,1,3,4,15,0.25,0.2,2,4
1,1.1621,0.5,0.83333,0.41667,2,6,5,24,10,0.25,0.5,2,4
1,0.72622,0.66667,0.75,0.5,1,12,16,16,32,0.75,0.5,1,4
0,0.53227,1,0.25,0.25,1,24,6,32,8,0.75,0.75,2,4
1,0.60637,0.66667,0.25,0.16667,1,4,1,24,4,0.16667,0.25,2,4
1,0.61694,1,0.75,0.75,2,9,12,12,16,0.75,0.75,1,4
0,1.1153,1,1,1,1,4,4,8,8,0.5,0.5,2,4
0,0.79577,0.8,1,0.8,2,15,15,20,25,0.75,0.6,2,4
