,study,subject,age,gender,trial,time_elapsed,pump_value,n_pumps,limit,outcome,outcome_ec,outcome_rating,diff_pumps_limit,information_outcome,information_sought,information_received_ec,emotion_change_rating,next_trial_n_pumps,next_trial_bank,next_trial_points
1575,E1 no cost,27,18,female,14,632189,43,6,4,bust,-1,-20,-2,no,0,-1,-12,4,1,220
1576,E1 no cost,27,18,female,15,646941,55,4,4,bank,1,19,0,yes,1,1,200,11,0,0
1577,E1 no cost,27,18,female,16,711156,10,11,4,bust,-1,-64,-7,no,0,-1,-7,4,1,92
1578,E1 no cost,27,18,female,17,730480,23,4,5,bank,1,88,1,yes,1,1,11,6,0,0
1579,E1 no cost,27,18,female,18,747154,75,6,5,bust,-1,-23,-1,no,0,-1,-21,12,0,0
1580,E1 no cost,27,18,female,19,771938,1,12,9,bust,-1,-7,-3,yes,1,1,1,8,1,616
1581,E1 no cost,27,18,female,20,792066,77,8,10,bank,1,61,2,no,0,-1,21,7,1,665
1582,E1 no cost,27,18,female,21,811678,95,7,9,bank,1,64,2,yes,1,1,-17,12,0,0
1583,E1 no cost,27,18,female,22,839588,3,12,10,bust,-1,27,-2,no,0,-1,-9,8,0,0
1584,E1 no cost,27,18,female,23,860871,22,8,5,bust,-1,-26,-3,yes,1,1,-21,11,0,0
1585,E1 no cost,27,18,female,24,902406,6,11,1,bust,-1,-54,-10,no,0,-1,-2,6,0,0
1586,E1 no cost,27,18,female,25,928283,36,6,1,bust,-1,-82,-5,no,0,-1,0,7,1,91
1587,E1 no cost,27,18,female,26,953970,13,7,8,bank,1,29,1,yes,1,1,-15,12,0,0
1588,E1 no cost,27,18,female,27,1030268,6,12,1,bust,-1,-50,-11,no,0,-1,0,7,1,413
1589,E1 no cost,27,18,female,28,1070488,59,7,12,bank,1,27,5,no,0,-1,-2,6,0,0
1590,E1 no cost,27,18,female,29,1127632,16,6,4,bust,-1,-108,-2,no,0,-1,-8,7,1,469
1591,E1 no cost,27,18,female,30,1149742,67,7,10,bank,1,79,3,yes,1,1,-49,5,0,0
1592,E1 no cost,27,18,female,31,1172848,18,5,0,bust,-1,-74,-5,yes,1,1,-51,11,0,0
1593,E1 no cost,27,18,female,32,1234220,7,11,5,bust,-1,-50,-6,yes,1,1,0,8,0,0
1594,E1 no cost,27,18,female,33,1268751,23,8,0,bust,-1,-27,-8,no,0,-1,-81,8,0,0
1595,E1 no cost,27,18,female,34,1320896,14,8,3,bust,-1,-50,-5,no,0,-1,-7,4,1,116
1596,E1 no cost,27,18,female,35,1336819,29,4,7,bank,1,41,3,yes,1,1,-41,11,0,0
1597,E1 no cost,27,18,female,36,1396292,91,11,3,bust,-1,-52,-8,yes,1,1,20,6,0,0
1598,E1 no cost,27,18,female,37,1442037,63,6,5,bust,-1,-43,-1,no,0,-1,11,7,1,119
1599,E1 no cost,27,18,female,38,1523619,17,7,9,bank,1,37,2,no,0,-1,-2,10,0,0
1600,E1 no cost,27,18,female,39,1557370,25,10,9,bust,-1,-47,-1,yes,1,1,-38,7,1,350
1601,E1 no cost,27,18,female,40,1602892,50,7,11,bank,1,37,4,yes,1,1,-39,11,1,22
1602,E1 no cost,27,18,female,41,1634528,2,11,11,bank,1,39,0,yes,1,1,69,7,1,560
1603,E1 no cost,27,18,female,42,1681215,80,7,7,bank,1,57,0,yes,1,1,82,8,1,72
1604,E1 no cost,27,18,female,43,1727596,9,8,11,bank,1,61,3,yes,1,1,-76,9,1,837
1605,E1 no cost,27,18,female,44,1816757,93,9,9,bank,1,52,0,yes,1,1,54,7,1,301
1606,E1 no cost,27,18,female,45,1894423,43,7,11,bank,1,75,4,yes,1,1,-48,10,0,0
1607,E1 no cost,27,18,female,46,1967196,4,10,3,bust,-1,-69,-7,no,0,-1,-51,5,0,0
1608,E1 no cost,27,18,female,47,2045499,53,5,3,bust,-1,-46,-2,yes,1,1,11,7,1,511
1609,E1 no cost,27,18,female,48,2136573,73,7,12,bank,1,41,5,yes,1,1,-107,6,1,576
1610,E1 no cost,27,18,female,49,2168844,96,6,8,bank,1,41,2,yes,1,1,-18,6,0,0
1611,E1 no cost,27,18,female,50,2200245,20,6,0,bust,-1,-58,-6,no,0,-1,0,6,0,0
1612,E1 no cost,27,18,female,51,2254656,77,6,5,bust,-1,-20,-1,no,0,-1,-15,4,1,56
1613,E1 no cost,27,18,female,52,2268596,14,4,12,bank,1,89,8,yes,1,1,-179,8,1,568
1614,E1 no cost,27,18,female,53,2286664,71,8,8,bank,1,72,0,yes,1,1,154,11,0,0
1615,E1 no cost,27,18,female,54,2307712,93,11,0,bust,-1,-6,-11,yes,1,1,10,5,1,355
1616,E1 no cost,27,18,female,55,2398805,71,5,7,bank,1,10,2,no,0,-1,-1,7,0,0
1617,E1 no cost,27,18,female,56,2546168,5,7,5,bust,-1,-30,-2,no,0,-1,-35,3,1,177
1618,E1 no cost,27,18,female,57,2575351,59,3,10,bank,1,64,7,yes,1,1,-61,5,0,0
1619,E1 no cost,27,18,female,58,2630909,54,5,1,bust,-1,-36,-4,no,0,-1,0,7,0,0
1620,E1 no cost,27,18,female,59,2652229,6,7,3,bust,-1,-56,-4,yes,1,1,-8,NA,NA,NA
1621,E1 no cost,28,20,female,0,183780,37,4,3,bust,-1,-118,-1,yes,1,1,62,9,1,882
1622,E1 no cost,28,20,female,1,259520,98,9,9,bank,1,87,0,no,0,-1,5,12,0,0
1623,E1 no cost,28,20,female,2,371111,5,12,8,bust,-1,-85,-4,no,0,-1,-125,9,0,0
1624,E1 no cost,28,20,female,3,402001,9,9,7,bust,-1,-58,-2,no,0,-1,-70,12,1,372
1625,E1 no cost,28,20,female,4,496059,31,12,12,bank,1,56,0,no,0,-1,6,12,0,0
1626,E1 no cost,28,20,female,5,590231,99,12,1,bust,-1,-113,-11,no,0,-1,-5,12,0,0
1627,E1 no cost,28,20,female,6,681096,87,12,1,bust,-1,-34,-11,yes,1,1,-93,2,1,146
1628,E1 no cost,28,20,female,7,719026,73,2,9,bank,1,200,7,yes,1,1,185,12,0,0
1629,E1 no cost,28,20,female,8,752649,76,12,2,bust,-1,-8,-10,no,0,-1,1,12,0,0
1630,E1 no cost,28,20,female,9,779991,64,12,11,bust,-1,6,-1,no,0,-1,4,9,0,0
1631,E1 no cost,28,20,female,10,803091,74,9,3,bust,-1,-4,-6,no,0,-1,-9,1,1,81
1632,E1 no cost,28,20,female,11,825463,81,1,4,bank,1,2,3,no,0,-1,-3,1,1,91
1633,E1 no cost,28,20,female,12,843666,91,1,8,bank,1,2,7,no,0,-1,3,1,1,94
1634,E1 no cost,28,20,female,13,870407,94,1,1,bank,1,8,0,no,0,-1,3,1,1,46
1635,E1 no cost,28,20,female,14,886756,46,1,7,bank,1,8,6,no,0,-1,0,1,0,0
1636,E1 no cost,28,20,female,15,906930,89,1,0,bust,-1,9,-1,no,0,-1,-77,1,1,65
1637,E1 no cost,28,20,female,16,930649,65,1,11,bank,1,17,10,no,0,-1,8,1,1,99
1638,E1 no cost,28,20,female,17,946020,99,1,8,bank,1,7,7,no,0,-1,11,1,1,79
1639,E1 no cost,28,20,female,18,961366,79,1,4,bank,1,0,3,no,0,-1,6,1,1,4
1640,E1 no cost,28,20,female,19,978288,4,1,5,bank,1,6,4,no,0,-1,9,1,1,18
1641,E1 no cost,28,20,female,20,1001988,18,1,9,bank,1,6,8,no,0,-1,5,1,1,44
1642,E1 no cost,28,20,female,21,1019269,44,1,8,bank,1,5,7,no,0,-1,12,1,1,86
1643,E1 no cost,28,20,female,22,1033220,86,1,4,bank,1,6,3,no,0,-1,10,1,1,93
1644,E1 no cost,28,20,female,23,1048335,93,1,1,bank,1,7,0,no,0,-1,6,1,1,78
1645,E1 no cost,28,20,female,24,1064550,78,1,3,bank,1,5,2,no,0,-1,7,1,1,57
1646,E1 no cost,28,20,female,25,1080837,57,1,6,bank,1,11,5,no,0,-1,8,1,1,28
1647,E1 no cost,28,20,female,26,1097605,28,1,9,bank,1,2,8,no,0,-1,12,1,1,53
1648,E1 no cost,28,20,female,27,1111703,53,1,5,bank,1,10,4,no,0,-1,9,1,1,49
1649,E1 no cost,28,20,female,28,1125207,49,1,2,bank,1,8,1,no,0,-1,4,1,1,51
1650,E1 no cost,28,20,female,29,1143023,51,1,1,bank,1,7,0,no,0,-1,10,1,1,36
1651,E1 no cost,28,20,female,30,1157208,36,1,9,bank,1,6,8,no,0,-1,9,1,1,56
1652,E1 no cost,28,20,female,31,1176305,56,1,6,bank,1,8,5,no,0,-1,6,1,1,98
1653,E1 no cost,28,20,female,32,1192698,98,1,12,bank,1,5,11,no,0,-1,11,1,1,12
1654,E1 no cost,28,20,female,33,1209882,12,1,3,bank,1,7,2,no,0,-1,7,1,0,0
1655,E1 no cost,28,20,female,34,1226735,31,1,0,bust,-1,8,-1,no,0,-1,-147,1,1,9
1656,E1 no cost,28,20,female,35,1241909,9,1,9,bank,1,-12,8,no,0,-1,13,1,1,62
1657,E1 no cost,28,20,female,36,1257636,62,1,6,bank,1,77,5,no,0,-1,9,1,1,74
1658,E1 no cost,28,20,female,37,1273573,74,1,10,bank,1,12,9,no,0,-1,8,1,1,42
1659,E1 no cost,28,20,female,38,1288761,42,1,3,bank,1,9,2,no,0,-1,3,1,1,36
1660,E1 no cost,28,20,female,39,1302183,36,1,5,bank,1,12,4,no,0,-1,3,1,1,55
1661,E1 no cost,28,20,female,40,1321013,55,1,12,bank,1,5,11,no,0,-1,6,1,1,56
1662,E1 no cost,28,20,female,41,1336118,56,1,10,bank,1,1,9,no,0,-1,7,1,1,18
1663,E1 no cost,28,20,female,42,1352086,18,1,6,bank,1,10,5,no,0,-1,2,1,1,26
1664,E1 no cost,28,20,female,43,1374159,26,1,10,bank,1,8,9,no,0,-1,12,1,1,91
1665,E1 no cost,28,20,female,44,1390967,91,1,12,bank,1,8,11,no,0,-1,4,1,1,10
1666,E1 no cost,28,20,female,45,1406589,10,1,2,bank,1,6,1,no,0,-1,2,1,1,44
1667,E1 no cost,28,20,female,46,1422910,44,1,2,bank,1,5,1,no,0,-1,3,1,1,32
1668,E1 no cost,28,20,female,47,1437717,32,1,2,bank,1,6,1,no,0,-1,7,1,1,51
1669,E1 no cost,28,20,female,48,1454151,51,1,5,bank,1,14,4,no,0,-1,7,5,1,315
1670,E1 no cost,28,20,female,49,1470200,63,5,12,bank,1,14,7,no,0,-1,7,9,1,387
1671,E1 no cost,28,20,female,50,1491158,43,9,11,bank,1,9,2,no,0,-1,9,8,0,0
1672,E1 no cost,28,20,female,51,1510385,58,8,5,bust,-1,-90,-3,no,0,-1,-91,2,0,0
1673,E1 no cost,28,20,female,52,1525639,4,2,0,bust,-1,-54,-2,no,0,-1,-2,4,1,72
1674,E1 no cost,28,20,female,53,1549318,18,4,9,bank,1,5,5,no,0,-1,4,8,1,216
1675,E1 no cost,28,20,female,54,1572370,27,8,9,bank,1,6,1,no,0,-1,9,3,1,240
1676,E1 no cost,28,20,female,55,1588995,80,3,11,bank,1,5,8,no,0,-1,9,4,1,220
1677,E1 no cost,28,20,female,56,1606239,55,4,9,bank,1,7,5,no,0,-1,9,4,1,64
1678,E1 no cost,28,20,female,57,1627655,16,4,5,bank,1,4,1,no,0,-1,5,2,0,0
1679,E1 no cost,28,20,female,58,1642465,91,2,1,bust,-1,-105,-1,no,0,-1,-4,12,0,0
1680,E1 no cost,28,20,female,59,1668297,22,12,11,bust,-1,200,-1,no,0,-1,-198,NA,NA,NA
1681,E1 no cost,29,20,female,0,153517,13,8,11,bank,1,132,3,no,0,-1,16,11,0,0
1682,E1 no cost,29,20,female,1,174519,96,11,7,bust,-1,-112,-4,no,0,-1,-28,5,1,485
1683,E1 no cost,29,20,female,2,195320,97,5,8,bank,1,48,3,no,0,-1,22,8,0,0
1684,E1 no cost,29,20,female,3,215273,89,8,7,bust,-1,-50,-1,no,0,-1,-28,12,0,0
1685,E1 no cost,29,20,female,4,241566,10,12,0,bust,-1,-150,-12,no,0,-1,-26,4,0,0
1686,E1 no cost,29,20,female,5,257697,24,4,3,bust,-1,-76,-1,no,0,-1,-12,2,1,120
1687,E1 no cost,29,20,female,6,272487,60,2,12,bank,1,56,10,no,0,-1,2,3,0,0
1688,E1 no cost,29,20,female,7,288831,67,3,1,bust,-1,-194,-2,no,0,-1,-32,2,1,178
1689,E1 no cost,29,20,female,8,302575,89,2,10,bank,1,108,8,no,0,-1,36,4,1,396
1690,E1 no cost,29,20,female,9,323009,99,4,8,bank,1,52,4,no,0,-1,14,5,0,0
1691,E1 no cost,29,20,female,10,342067,58,5,1,bust,-1,-48,-4,no,0,-1,-26,8,0,0
1692,E1 no cost,29,20,female,11,362841,8,8,0,bust,-1,-68,-8,no,0,-1,-6,3,1,279
1693,E1 no cost,29,20,female,12,378141,93,3,3,bank,1,104,0,no,0,-1,18,4,1,120
1694,E1 no cost,29,20,female,13,399621,30,4,7,bank,1,104,3,no,0,-1,8,3,0,0
1695,E1 no cost,29,20,female,14,418419,59,3,2,bust,-1,-108,-1,no,0,-1,-24,7,0,0
1696,E1 no cost,29,20,female,15,439446,21,7,4,bust,-1,-68,-3,no,0,-1,-42,5,1,375
1697,E1 no cost,29,20,female,16,456615,75,5,11,bank,1,56,6,no,0,-1,48,3,0,0
1698,E1 no cost,29,20,female,17,471659,43,3,2,bust,-1,-140,-1,no,0,-1,-18,1,1,73
1699,E1 no cost,29,20,female,18,485285,73,1,10,bank,1,102,9,no,0,-1,6,6,0,0
1700,E1 no cost,29,20,female,19,504979,7,6,5,bust,-1,-64,-1,no,0,-1,-58,3,1,234
1701,E1 no cost,29,20,female,20,521235,78,3,3,bank,1,90,0,no,0,-1,18,4,0,0
1702,E1 no cost,29,20,female,21,536984,52,4,3,bust,-1,-64,-1,no,0,-1,-4,2,1,176
1703,E1 no cost,29,20,female,22,549955,88,2,3,bank,1,44,1,no,0,-1,2,4,1,160
1704,E1 no cost,29,20,female,23,564662,40,4,8,bank,1,70,4,no,0,-1,4,7,1,637
1705,E1 no cost,29,20,female,24,582114,91,7,8,bank,1,106,1,no,0,-1,4,5,1,150
1706,E1 no cost,29,20,female,25,600772,30,5,10,bank,1,-114,5,yes,1,1,-12,3,0,0
1707,E1 no cost,29,20,female,26,616060,42,3,1,bust,-1,-30,-2,no,0,-1,-10,5,0,0
1708,E1 no cost,29,20,female,27,630981,62,5,1,bust,-1,-48,-4,no,0,-1,-12,5,0,0
1709,E1 no cost,29,20,female,28,645723,44,5,3,bust,-1,-58,-2,no,0,-1,-12,7,0,0
1710,E1 no cost,29,20,female,29,662189,6,7,6,bust,-1,-142,-1,no,0,-1,-6,3,1,159
1711,E1 no cost,29,20,female,30,676172,53,3,7,bank,1,50,4,no,0,-1,8,6,0,0
1712,E1 no cost,29,20,female,31,691449,98,6,5,bust,-1,-106,-1,no,0,-1,-2,6,1,306
1713,E1 no cost,29,20,female,32,708663,51,6,6,bank,1,130,0,no,0,-1,4,3,1,111
1714,E1 no cost,29,20,female,33,732574,37,3,4,bank,1,90,1,no,0,-1,4,6,1,438
1715,E1 no cost,29,20,female,34,757105,73,6,10,bank,1,118,4,no,0,-1,4,12,0,0
1716,E1 no cost,29,20,female,35,786433,1,12,4,bust,-1,-120,-8,no,0,-1,-16,6,1,246
1717,E1 no cost,29,20,female,36,807115,41,6,12,bank,1,100,6,no,0,-1,6,8,0,0
1718,E1 no cost,29,20,female,37,824526,26,8,5,bust,-1,-132,-3,no,0,-1,-6,7,1,14
1719,E1 no cost,29,20,female,38,842488,2,7,8,bank,1,94,1,no,0,-1,14,5,0,0
1720,E1 no cost,29,20,female,39,858423,99,5,0,bust,-1,-200,-5,no,0,-1,-8,4,1,380
1721,E1 no cost,29,20,female,40,873013,95,4,5,bank,1,198,1,no,0,-1,18,7,1,259
1722,E1 no cost,29,20,female,41,891904,37,7,8,bank,1,96,1,no,0,-1,28,5,0,0
1723,E1 no cost,29,20,female,42,923107,75,5,4,bust,-1,-80,-1,no,0,-1,-16,4,1,332
1724,E1 no cost,29,20,female,43,956528,83,4,6,bank,1,102,2,no,0,-1,8,5,1,200
1725,E1 no cost,29,20,female,44,981171,40,5,6,bank,1,92,1,no,0,-1,10,9,1,216
1726,E1 no cost,29,20,female,45,1005193,24,9,12,bank,1,138,3,no,0,-1,14,5,0,0
1727,E1 no cost,29,20,female,46,1022467,25,5,3,bust,-1,-200,-2,no,0,-1,-18,5,1,370
1728,E1 no cost,29,20,female,47,1042366,74,5,5,bank,1,138,0,no,0,-1,126,9,1,135
1729,E1 no cost,29,20,female,48,1074029,15,9,9,bank,1,112,0,no,0,-1,50,4,1,184
1730,E1 no cost,29,20,female,49,1090634,46,4,11,bank,1,98,7,no,0,-1,24,9,1,45
1731,E1 no cost,29,20,female,50,1117177,5,9,9,bank,1,144,0,no,0,-1,18,6,1,156
1732,E1 no cost,29,20,female,51,1139045,26,6,10,bank,1,116,4,no,0,-1,14,12,0,0
1733,E1 no cost,29,20,female,52,1162707,4,12,0,bust,-1,-110,-12,no,0,-1,-12,6,0,0
1734,E1 no cost,29,20,female,53,1179826,84,6,3,bust,-1,-128,-3,no,0,-1,-12,4,0,0
1735,E1 no cost,29,20,female,54,1194812,1,4,0,bust,-1,-94,-4,no,0,-1,-20,3,1,192
1736,E1 no cost,29,20,female,55,1212977,64,3,12,bank,1,78,9,no,0,-1,4,6,1,72
1737,E1 no cost,29,20,female,56,1230236,12,6,6,bank,1,88,0,no,0,-1,14,7,0,0
1738,E1 no cost,29,20,female,57,1248757,40,7,5,bust,-1,-150,-2,no,0,-1,-18,5,0,0
1739,E1 no cost,29,20,female,58,1272107,13,5,2,bust,-1,-164,-3,no,0,-1,-20,11,0,0
1740,E1 no cost,29,20,female,59,1309177,19,11,5,bust,-1,-142,-6,no,0,-1,-10,NA,NA,NA
1741,E1 no cost,30,19,female,0,173243,40,6,4,bust,-1,-18,-2,yes,1,1,-10,7,1,84
1742,E1 no cost,30,19,female,1,200039,12,7,11,bank,1,28,4,yes,1,1,-14,4,0,0
1743,E1 no cost,30,19,female,2,231799,27,4,0,bust,-1,-35,-4,no,0,-1,-16,3,0,0
1744,E1 no cost,30,19,female,3,250153,2,3,0,bust,-1,-150,-3,yes,1,1,-200,3,1,150
1745,E1 no cost,30,19,female,4,267908,50,3,8,bank,1,80,5,no,0,-1,55,2,1,100
1746,E1 no cost,30,19,female,5,285308,50,2,2,bank,1,54,0,yes,1,1,180,1,1,94
1747,E1 no cost,30,19,female,6,304508,94,1,2,bank,1,53,1,yes,1,1,55,3,1,117
1748,E1 no cost,30,19,female,7,320604,39,3,10,bank,1,78,7,yes,1,1,-51,3,1,81
1749,E1 no cost,30,19,female,8,337464,27,3,3,bank,1,55,0,yes,1,1,118,2,0,0
1750,E1 no cost,30,19,female,9,354464,75,2,1,bust,-1,-56,-1,yes,1,1,-12,2,1,40
1751,E1 no cost,30,19,female,10,366896,20,2,3,bank,1,33,1,yes,1,1,34,1,1,72
1752,E1 no cost,30,19,female,11,383253,72,1,5,bank,1,45,4,yes,1,1,38,2,1,50
1753,E1 no cost,30,19,female,12,400613,25,2,2,bank,1,23,0,yes,1,1,12,1,1,79
1754,E1 no cost,30,19,female,13,418917,79,1,2,bank,1,25,1,yes,1,1,-5,2,1,82
1755,E1 no cost,30,19,female,14,439358,41,2,5,bank,1,13,3,yes,1,1,6,1,1,67
1756,E1 no cost,30,19,female,15,456172,67,1,3,bank,1,17,2,no,0,-1,7,3,1,108
1757,E1 no cost,30,19,female,16,476004,36,3,4,bank,1,65,1,yes,1,1,26,3,1,93
1758,E1 no cost,30,19,female,17,492939,31,3,11,bank,1,43,8,yes,1,1,-11,3,1,84
1759,E1 no cost,30,19,female,18,520618,28,3,7,bank,1,24,4,no,0,-1,18,1,1,86
1760,E1 no cost,30,19,female,19,534354,86,1,6,bank,1,92,5,no,0,-1,54,12,0,0
1761,E1 no cost,30,19,female,20,558218,5,12,3,bust,-1,200,-9,yes,1,1,200,3,1,3
1762,E1 no cost,30,19,female,21,576096,1,3,5,bank,1,-200,2,yes,1,1,-200,2,1,106
1763,E1 no cost,30,19,female,22,589640,53,2,4,bank,1,29,2,yes,1,1,46,1,1,73
1764,E1 no cost,30,19,female,23,605200,73,1,8,bank,1,24,7,no,0,-1,10,1,1,80
1765,E1 no cost,30,19,female,24,617424,80,1,10,bank,1,23,9,no,0,-1,14,1,1,96
1766,E1 no cost,30,19,female,25,629271,96,1,8,bank,1,13,7,yes,1,1,-200,3,1,141
1767,E1 no cost,30,19,female,26,643471,47,3,9,bank,1,50,6,yes,1,1,-41,3,1,24
1768,E1 no cost,30,19,female,27,660271,8,3,5,bank,1,16,2,yes,1,1,-19,4,1,20
1769,E1 no cost,30,19,female,28,673111,5,4,11,bank,1,14,7,no,0,-1,17,3,0,0
1770,E1 no cost,30,19,female,29,689461,46,3,2,bust,-1,-65,-1,no,0,-1,-33,4,1,72
1771,E1 no cost,30,19,female,30,704837,18,4,11,bank,1,30,7,no,0,-1,56,2,1,64
1772,E1 no cost,30,19,female,31,718620,32,2,4,bank,1,66,2,no,0,-1,14,2,1,144
1773,E1 no cost,30,19,female,32,732557,72,2,5,bank,1,34,3,no,0,-1,48,2,1,138
1774,E1 no cost,30,19,female,33,751866,69,2,7,bank,1,22,5,no,0,-1,24,2,1,128
1775,E1 no cost,30,19,female,34,772659,64,2,11,bank,1,16,9,yes,1,1,13,3,1,288
1776,E1 no cost,30,19,female,35,787266,96,3,4,bank,1,21,1,yes,1,1,31,3,1,99
1777,E1 no cost,30,19,female,36,804219,33,3,5,bank,1,26,2,yes,1,1,49,2,1,178
1778,E1 no cost,30,19,female,37,820830,89,2,8,bank,1,19,6,yes,1,1,16,2,1,2
1779,E1 no cost,30,19,female,38,837790,1,2,5,bank,1,78,3,no,0,-1,5,3,0,0
1780,E1 no cost,30,19,female,39,856142,67,3,0,bust,-1,-200,-3,no,0,-1,-200,3,1,258
1781,E1 no cost,30,19,female,40,878732,86,3,12,bank,1,55,9,no,0,-1,43,2,0,0
1782,E1 no cost,30,19,female,41,892900,41,2,1,bust,-1,-200,-1,yes,1,1,-10,3,1,24
1783,E1 no cost,30,19,female,42,908171,8,3,6,bank,1,22,3,yes,1,1,5,6,0,0
1784,E1 no cost,30,19,female,43,933087,12,6,3,bust,-1,-27,-3,yes,1,1,8,3,1,117
1785,E1 no cost,30,19,female,44,952081,39,3,10,bank,1,29,7,yes,1,1,-14,3,0,0
1786,E1 no cost,30,19,female,45,969400,61,3,1,bust,-1,-200,-2,no,0,-1,-5,3,1,195
1787,E1 no cost,30,19,female,46,989176,65,3,6,bank,1,11,3,yes,1,1,-10,3,1,159
1788,E1 no cost,30,19,female,47,1005309,53,3,11,bank,1,25,8,yes,1,1,-14,3,0,0
1789,E1 no cost,30,19,female,48,1025316,60,3,0,bust,-1,-154,-3,no,0,-1,-33,3,1,81
1790,E1 no cost,30,19,female,49,1036461,27,3,11,bank,1,54,8,no,0,-1,65,5,1,55
1791,E1 no cost,30,19,female,50,1053393,11,5,7,bank,1,200,2,yes,1,1,6,2,1,196
1792,E1 no cost,30,19,female,51,1066720,98,2,4,bank,1,34,2,yes,1,1,4,2,1,186
1793,E1 no cost,30,19,female,52,1084456,93,2,4,bank,1,5,2,no,0,-1,8,2,1,118
1794,E1 no cost,30,19,female,53,1095464,59,2,3,bank,1,20,1,no,0,-1,14,2,1,170
1795,E1 no cost,30,19,female,54,1109159,85,2,12,bank,1,22,10,no,0,-1,2,2,0,0
1796,E1 no cost,30,19,female,55,1124742,81,2,0,bust,-1,-200,-2,no,0,-1,-6,2,1,138
1797,E1 no cost,30,19,female,56,1137958,69,2,7,bank,1,7,5,no,0,-1,4,2,0,0
1798,E1 no cost,30,19,female,57,1152749,92,2,0,bust,-1,-200,-2,no,0,-1,-167,2,0,0
1799,E1 no cost,30,19,female,58,1169941,67,2,0,bust,-1,-200,-2,no,0,-1,-9,3,1,81
1800,E1 no cost,30,19,female,59,1186865,27,3,7,bank,1,200,4,yes,1,1,6,NA,NA,NA
